locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_Lf_01047	CDS	366		1.-.-.-		putative oxidoreductase
Zymos_Lf_01048	CDS	636				hypothetical protein
Zymos_Lf_01049	CDS	2505	carB_2			Carbamoyl-phosphate synthase large chain
Zymos_Lf_01050	CDS	1083	carA_2	6.3.5.5		Carbamoyl-phosphate synthase small chain
Zymos_Lf_01051	CDS	915	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
Zymos_Lf_01052	CDS	438	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
Zymos_Lf_01053	CDS	435				hypothetical protein
Zymos_Lf_01054	CDS	402	rnhA		COG0328	14.7 kDa ribonuclease H-like protein
Zymos_Lf_01055	CDS	603				hypothetical protein
Zymos_Lf_01056	CDS	864	yckB		COG0834	putative ABC transporter extracellular-binding protein YckB
Zymos_Lf_01057	CDS	690	yecS_2		COG0765	L-cystine transport system permease protein YecS
Zymos_Lf_01058	CDS	567	glyG			Glycosyltransferase GlyG
Zymos_Lf_01059	CDS	288				hypothetical protein
Zymos_Lf_01060	CDS	879				IS3 family transposase ISBce13
Zymos_Lf_01061	CDS	717				hypothetical protein
Zymos_Lf_01062	CDS	1470	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
Zymos_Lf_01063	CDS	858				hypothetical protein
Zymos_Lf_01064	CDS	1134	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
Zymos_Lf_01065	CDS	450				hypothetical protein
Zymos_Lf_01066	CDS	1152				hypothetical protein
Zymos_Lf_01067	CDS	1935	tetO			Tetracycline resistance protein TetO
Zymos_Lf_01068	CDS	360	gpsB		COG3599	Cell cycle protein GpsB
Zymos_Lf_01069	CDS	597				hypothetical protein
Zymos_Lf_01070	CDS	636	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
Zymos_Lf_01071	CDS	2265	ponA		COG0744	Penicillin-binding protein 1A
Zymos_Lf_01072	CDS	912	yicL_2		COG0697	putative inner membrane transporter YicL
Zymos_Lf_01073	CDS	1014	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
Zymos_Lf_01074	CDS	1008				hypothetical protein
Zymos_Lf_01075	CDS	729	dnaD		COG3935	DNA replication protein DnaD
Zymos_Lf_01076	CDS	1296	asnS	6.1.1.22		Asparagine--tRNA ligase
Zymos_Lf_01077	CDS	519				hypothetical protein
Zymos_Lf_01078	CDS	2841	dinG	3.1.-.-		3'-5' exonuclease DinG
Zymos_Lf_01079	CDS	936	galK_1	2.7.1.6		Galactokinase
Zymos_Lf_01080	CDS	990				hypothetical protein
Zymos_Lf_01081	CDS	1110		2.7.4.2		Phosphomevalonate kinase
Zymos_Lf_01082	CDS	1086	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
Zymos_Lf_01083	CDS	246	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
Zymos_Lf_01084	CDS	459	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
Zymos_Lf_01085	CDS	714				hypothetical protein
Zymos_Lf_01086	CDS	855				IS3 family transposase ISEnfa5
Zymos_Lf_01087	CDS	630				IS200/IS605 family transposase ISLjo5
Zymos_Lf_01088	CDS	456				hypothetical protein
Zymos_Lf_01089	CDS	1374	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
Zymos_Lf_01090	CDS	807	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
Zymos_Lf_01091	CDS	918	pyrDB	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
Zymos_Lf_01092	CDS	3180	carB_3	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
Zymos_Lf_01093	CDS	1083	carA_3	6.3.5.5		Carbamoyl-phosphate synthase small chain
Zymos_Lf_01094	CDS	1290	pyrC	3.5.2.3		Dihydroorotase
Zymos_Lf_01095	CDS	966	pyrB	2.1.3.2		Aspartate carbamoyltransferase
Zymos_Lf_01096	CDS	420		4.2.1.-	COG4336	Putative hydro-lyase
Zymos_Lf_01097	CDS	4833				hypothetical protein
Zymos_Lf_01098	CDS	999			COG2826	IS30 family transposase ISSlu1
Zymos_Lf_01099	CDS	360	rplS		COG0335	50S ribosomal protein L19
Zymos_Lf_01100	CDS	1428	yhdG_1		COG0531	putative amino acid permease YhdG
Zymos_Lf_01101	CDS	759	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
Zymos_Lf_01102	CDS	510	rimM			Ribosome maturation factor RimM
Zymos_Lf_01103	CDS	261				hypothetical protein
Zymos_Lf_01104	CDS	276	rpsP		COG0228	30S ribosomal protein S16
Zymos_Lf_01105	CDS	705	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
Zymos_Lf_01106	CDS	756	pstB3_3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
Zymos_Lf_01107	CDS	882				hypothetical protein
Zymos_Lf_01108	CDS	900				hypothetical protein
Zymos_Lf_01109	CDS	876	pstS1		COG0226	Phosphate-binding protein PstS 1
Zymos_Lf_01110	CDS	705	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
Zymos_Lf_01111	CDS	777				hypothetical protein
Zymos_Lf_01112	CDS	516				hypothetical protein
Zymos_Lf_01113	CDS	1431	ffh		COG0541	Signal recognition particle protein
Zymos_Lf_01114	CDS	342				hypothetical protein
Zymos_Lf_01115	CDS	1581	ftsY			Signal recognition particle receptor FtsY
Zymos_Lf_01116	CDS	3564	smc_2		COG1196	Chromosome partition protein Smc
Zymos_Lf_01117	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
Zymos_Lf_01118	CDS	246	acpP_2		COG0236	Acyl carrier protein
Zymos_Lf_01119	CDS	1038	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
Zymos_Lf_01120	CDS	2037	recG	3.6.4.12		ATP-dependent DNA helicase RecG
Zymos_Lf_01121	CDS	1656				putative protein
Zymos_Lf_01122	CDS	363				putative protein
Zymos_Lf_01123	CDS	189	rpmB			50S ribosomal protein L28
Zymos_Lf_01124	CDS	660	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
Zymos_Lf_01125	CDS	654	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
Zymos_Lf_01126	CDS	891	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Zymos_Lf_01127	CDS	1923	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
Zymos_Lf_01128	CDS	738		3.1.3.16		Putative protein phosphatase 2C-type
Zymos_Lf_01129	CDS	1347	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
Zymos_Lf_01130	CDS	951	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
Zymos_Lf_01131	CDS	2418	priA	3.6.4.-		primosomal protein N'
Zymos_Lf_01132	CDS	1230	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Zymos_Lf_01133	CDS	285	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
Zymos_Lf_01134	CDS	621	gmk_1	2.7.4.8	COG0194	Guanylate kinase
Zymos_Lf_01135	CDS	318				hypothetical protein
Zymos_Lf_01136	CDS	987			COG2826	IS30 family transposase ISSlu1
Zymos_Lf_01137	CDS	1695	recN		COG0497	DNA repair protein RecN
Zymos_Lf_01138	CDS	450	argR_1		COG1438	Arginine repressor
Zymos_Lf_01139	CDS	816	tlyA		COG1189	Hemolysin A
Zymos_Lf_01140	CDS	876				hypothetical protein
Zymos_Lf_01141	CDS	294	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
Zymos_Lf_01142	CDS	1449	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
Zymos_Lf_01143	CDS	858	folD			Bifunctional protein FolD protein
Zymos_Lf_01144	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
Zymos_Lf_01145	CDS	441				hypothetical protein
Zymos_Lf_01146	CDS	1077	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
Zymos_Lf_01147	CDS	282	rpmA		COG0211	50S ribosomal protein L27
Zymos_Lf_01148	CDS	324				hypothetical protein
Zymos_Lf_01149	CDS	309	rplU		COG0261	50S ribosomal protein L21
Zymos_Lf_01150	CDS	642				hypothetical protein
Zymos_Lf_01151	tRNA	74				tRNA-Arg(tct)
Zymos_Lf_01152	CDS	534				hypothetical protein
Zymos_Lf_01153	CDS	960				hypothetical protein
Zymos_Lf_01154	CDS	894				hypothetical protein
Zymos_Lf_01155	CDS	129				hypothetical protein
Zymos_Lf_01156	CDS	1353	glnA	6.3.1.2		Glutamine synthetase
Zymos_Lf_01157	CDS	924	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Zymos_Lf_01158	CDS	177				hypothetical protein
Zymos_Lf_01159	CDS	420	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
Zymos_Lf_01160	CDS	963	glcK	2.7.1.2	COG1940	Glucokinase
Zymos_Lf_01161	CDS	237				hypothetical protein
Zymos_Lf_01162	CDS	666	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
Zymos_Lf_01163	CDS	555	yqgN		COG0212	putative protein YqgN
Zymos_Lf_01164	CDS	150	rpmGA			50S ribosomal protein L33 1
Zymos_Lf_01165	CDS	2085	penA		COG0768	Penicillin-binding protein 2B
Zymos_Lf_01166	CDS	2628				hypothetical protein
Zymos_Lf_01167	CDS	477	greA_1		COG0782	Transcription elongation factor GreA
Zymos_Lf_01168	CDS	651	udk	2.7.1.48	COG0572	Uridine kinase
Zymos_Lf_01169	CDS	2439	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
Zymos_Lf_01170	CDS	1047	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
Zymos_Lf_01171	CDS	333	yodB		COG1733	HTH-type transcriptional regulator YodB
Zymos_Lf_01172	CDS	516				hypothetical protein
Zymos_Lf_01173	CDS	807	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
Zymos_Lf_01174	CDS	279	acyP	3.6.1.7	COG1254	Acylphosphatase
Zymos_Lf_01175	CDS	912	yidC			Membrane protein insertase YidC
Zymos_Lf_01176	CDS	411	def_2	3.5.1.88	COG0242	Peptide deformylase
Zymos_Lf_01177	CDS	1317	mepA_1			Multidrug export protein MepA
Zymos_Lf_01178	CDS	1506	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
Zymos_Lf_01179	CDS	687	arlR		COG0745	Response regulator ArlR
Zymos_Lf_01180	CDS	177	rpmF			50S ribosomal protein L32
Zymos_Lf_01181	CDS	552				hypothetical protein
Zymos_Lf_01182	CDS	1128	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
Zymos_Lf_01183	CDS	753	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
Zymos_Lf_01184	CDS	360	rsfS		COG0799	Ribosomal silencing factor RsfS
Zymos_Lf_01185	CDS	612				hypothetical protein
Zymos_Lf_01186	CDS	633	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
Zymos_Lf_01187	CDS	312			COG1534	RNA-binding protein
Zymos_Lf_01188	CDS	1125	yqeH		COG1161	putative protein YqeH
Zymos_Lf_01189	CDS	540				hypothetical protein
Zymos_Lf_01190	CDS	414				hypothetical protein
Zymos_Lf_01191	CDS	357				hypothetical protein
Zymos_Lf_01192	CDS	354	rplT		COG0292	50S ribosomal protein L20
Zymos_Lf_01193	CDS	198	rpmI		COG0291	50S ribosomal protein L35
Zymos_Lf_01194	CDS	510	infC			Translation initiation factor IF-3
Zymos_Lf_01195	CDS	945	dnaI		COG1484	Primosomal protein DnaI
Zymos_Lf_01196	CDS	1362	dnaB		COG3611	Replication initiation and membrane attachment protein
Zymos_Lf_01197	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
Zymos_Lf_01198	CDS	621	coaE	2.7.1.24		Dephospho-CoA kinase
Zymos_Lf_01199	CDS	840	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
Zymos_Lf_01200	CDS	2661	polA	2.7.7.7		DNA polymerase I
Zymos_Lf_01201	CDS	750				hypothetical protein
Zymos_Lf_01202	CDS	711	ybhL		COG0670	Inner membrane protein YbhL
Zymos_Lf_01203	CDS	1314	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
Zymos_Lf_01204	CDS	633				hypothetical protein
Zymos_Lf_01205	CDS	318	ytpP			Thioredoxin-like protein YtpP
Zymos_Lf_01206	CDS	333				hypothetical protein
Zymos_Lf_01207	CDS	648	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
Zymos_Lf_01208	CDS	1185				hypothetical protein
Zymos_Lf_01209	CDS	726	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
Zymos_Lf_01210	CDS	429	hit		COG0537	Protein hit
Zymos_Lf_01211	CDS	234				hypothetical protein
Zymos_Lf_01212	CDS	942	prsA	5.2.1.8		Foldase protein PrsA
Zymos_Lf_01213	CDS	957	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
Zymos_Lf_01214	CDS	363				hypothetical protein
Zymos_Lf_01215	CDS	2118	pbpF		COG0744	Penicillin-binding protein 1F
Zymos_Lf_01216	CDS	1689	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
Zymos_Lf_01217	tRNA	71				tRNA-Gly(ccc)
Zymos_Lf_01218	CDS	360				hypothetical protein
Zymos_Lf_01219	CDS	339				hypothetical protein
Zymos_Lf_01220	CDS	1134				hypothetical protein
Zymos_Lf_01221	CDS	594		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
Zymos_Lf_01222	CDS	1281	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
Zymos_Lf_01223	CDS	573	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
Zymos_Lf_01224	CDS	519				hypothetical protein
Zymos_Lf_01225	CDS	372	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
Zymos_Lf_01226	CDS	684				hypothetical protein
Zymos_Lf_01227	CDS	1008	degA_2		COG1609	HTH-type transcriptional regulator DegA
Zymos_Lf_01228	CDS	609				hypothetical protein
Zymos_Lf_01229	CDS	633		2.7.1.113	COG1428	Deoxyguanosine kinase
Zymos_Lf_01230	CDS	1119				hypothetical protein
Zymos_Lf_01231	CDS	1389				hypothetical protein
Zymos_Lf_01232	CDS	501				Putative universal stress protein
Zymos_Lf_01233	CDS	1401		3.4.13.-		Putative dipeptidase
Zymos_Lf_01234	CDS	876	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
Zymos_Lf_01235	CDS	378				hypothetical protein
Zymos_Lf_01236	CDS	1647	murJ		COG2244	Lipid II flippase MurJ
Zymos_Lf_01237	CDS	264				hypothetical protein
Zymos_Lf_01238	CDS	2418	leuS	6.1.1.4		Leucine--tRNA ligase
Zymos_Lf_01239	CDS	708				hypothetical protein
Zymos_Lf_01240	CDS	1242	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
Zymos_Lf_01241	CDS	792	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
Zymos_Lf_01242	CDS	1188	metK	2.5.1.6		S-adenosylmethionine synthase
Zymos_Lf_01243	CDS	732				hypothetical protein
Zymos_Lf_01244	CDS	537	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
Zymos_Lf_01245	CDS	1434	ribZ_1			Riboflavin transporter RibZ
Zymos_Lf_01246	CDS	456	perR		COG0735	Peroxide-responsive repressor PerR
Zymos_Lf_01247	CDS	1368	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
Zymos_Lf_01248	CDS	159				hypothetical protein
Zymos_Lf_01249	CDS	618				hypothetical protein
Zymos_Lf_01250	CDS	696				hypothetical protein
Zymos_Lf_01251	CDS	432				Acid shock protein
Zymos_Lf_01252	CDS	504				hypothetical protein
Zymos_Lf_01253	CDS	849				hypothetical protein
Zymos_Lf_01254	CDS	1056	adh_3	1.1.1.80		NADP-dependent isopropanol dehydrogenase
Zymos_Lf_01255	CDS	1338				Nucleobase transporter PlUacP
Zymos_Lf_01256	CDS	873				hypothetical protein
Zymos_Lf_01257	CDS	582				hypothetical protein
Zymos_Lf_01258	CDS	2211	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
Zymos_Lf_01259	CDS	684	artQ		COG0765	Arginine transport system permease protein ArtQ
Zymos_Lf_01260	CDS	822	artP_2		COG0834	Arginine-binding extracellular protein ArtP
Zymos_Lf_01261	CDS	321	emrE		COG2076	Multidrug transporter EmrE
Zymos_Lf_01262	CDS	150				hypothetical protein
Zymos_Lf_01263	CDS	246				hypothetical protein
Zymos_Lf_01264	tRNA	86				tRNA-Leu(caa)
Zymos_Lf_01265	tRNA	71				tRNA-Cys(gca)
Zymos_Lf_01266	tRNA	76				tRNA-His(gtg)
Zymos_Lf_01267	tRNA	72				tRNA-Trp(cca)
Zymos_Lf_01268	tRNA	84				tRNA-Tyr(gta)
Zymos_Lf_01269	tRNA	75				tRNA-Phe(gaa)
Zymos_Lf_01270	tRNA	76				tRNA-Val(tac)
Zymos_Lf_01271	tRNA	73				tRNA-Glu(ttc)
Zymos_Lf_01272	tRNA	94				tRNA-Ser(gga)
Zymos_Lf_01273	rRNA	112				5S ribosomal RNA
Zymos_Lf_01274	rRNA	2917				23S ribosomal RNA
Zymos_Lf_01275	tRNA	75				tRNA-Ala(tgc)
Zymos_Lf_01276	tRNA	77				tRNA-Ile(gat)
Zymos_Lf_01277	rRNA	1573				16S ribosomal RNA
Zymos_Lf_01278	CDS	249				hypothetical protein
Zymos_Lf_01279	CDS	1020				hypothetical protein
Zymos_Lf_01280	CDS	1026	cpoA	2.4.1.-	COG0438	Alpha-galactosylglucosyldiacylglycerol synthase
Zymos_Lf_01281	CDS	1218		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
Zymos_Lf_01282	CDS	1731	ptsI_1	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
Zymos_Lf_01283	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
Zymos_Lf_01284	CDS	189				hypothetical protein
Zymos_Lf_01285	CDS	2247	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
Zymos_Lf_01286	CDS	708				hypothetical protein
Zymos_Lf_01287	CDS	576	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
Zymos_Lf_01288	CDS	1428	pncB_2	6.3.4.21		Nicotinate phosphoribosyltransferase
Zymos_Lf_01289	CDS	594				hypothetical protein
Zymos_Lf_01290	CDS	720				hypothetical protein
Zymos_Lf_01291	CDS	789	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
Zymos_Lf_01292	CDS	885				hypothetical protein
Zymos_Lf_01293	CDS	1242		6.3.1.12		D-aspartate ligase
Zymos_Lf_01294	CDS	144				hypothetical protein
Zymos_Lf_01295	CDS	699				hypothetical protein
Zymos_Lf_01296	CDS	861	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Zymos_Lf_01297	CDS	378	ytrA		COG1725	HTH-type transcriptional repressor YtrA
Zymos_Lf_01298	CDS	933	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
Zymos_Lf_01299	CDS	1746				hypothetical protein
Zymos_Lf_01300	CDS	909				hypothetical protein
Zymos_Lf_01301	CDS	1053	wbbI	2.4.1.-		Beta-1,6-galactofuranosyltransferase WbbI
Zymos_Lf_01302	CDS	1581	prfC			Peptide chain release factor 3
Zymos_Lf_01303	CDS	978	ykoT	2.4.-.-		putative glycosyltransferase YkoT
Zymos_Lf_01304	CDS	1110	yhhT		COG0628	Putative transport protein YhhT
Zymos_Lf_01305	CDS	933	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
Zymos_Lf_01306	CDS	564				hypothetical protein
Zymos_Lf_01307	CDS	1596				hypothetical protein
Zymos_Lf_01308	CDS	471	atl			Bifunctional autolysin
Zymos_Lf_01309	CDS	273				hypothetical protein
Zymos_Lf_01310	CDS	1290				hypothetical protein
Zymos_Lf_01311	CDS	1059	wecH	2.3.1.-		O-acetyltransferase WecH
Zymos_Lf_01312	CDS	1419	rfbX		COG2244	Putative O-antigen transporter
Zymos_Lf_01313	CDS	1122	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
Zymos_Lf_01314	CDS	618				hypothetical protein
Zymos_Lf_01315	CDS	1224				hypothetical protein
Zymos_Lf_01316	CDS	762				hypothetical protein
Zymos_Lf_01317	CDS	654	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
Zymos_Lf_01318	CDS	819	recX			Regulatory protein RecX
Zymos_Lf_01319	CDS	207				hypothetical protein
Zymos_Lf_01320	CDS	216				hypothetical protein
Zymos_Lf_01321	CDS	897				hypothetical protein
Zymos_Lf_01322	CDS	2106				hypothetical protein
Zymos_Lf_01323	CDS	1251				IS200/IS605 family transposase ISMmu1
Zymos_Lf_01324	CDS	453				hypothetical protein
Zymos_Lf_01325	CDS	639				hypothetical protein
Zymos_Lf_01326	CDS	858	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
Zymos_Lf_01327	CDS	447				Flavodoxin
Zymos_Lf_01328	CDS	435				hypothetical protein
Zymos_Lf_01329	tRNA	75				tRNA-Arg(cct)
Zymos_Lf_01330	CDS	1314	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
Zymos_Lf_01331	CDS	1011	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
Zymos_Lf_01332	CDS	366				hypothetical protein
Zymos_Lf_01333	CDS	570				hypothetical protein
Zymos_Lf_01334	CDS	903		1.1.1.-		L-2-hydroxyisocaproate dehydrogenase
Zymos_Lf_01335	CDS	1509	gshAB_3			Glutathione biosynthesis bifunctional protein GshAB
Zymos_Lf_01336	CDS	780				hypothetical protein
Zymos_Lf_01337	CDS	354				hypothetical protein
Zymos_Lf_01338	CDS	1626	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
Zymos_Lf_01339	CDS	468	dps	1.16.-.-	COG0783	DNA protection during starvation protein
Zymos_Lf_01340	CDS	561				hypothetical protein
Zymos_Lf_01341	CDS	1260	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
Zymos_Lf_01342	CDS	549				hypothetical protein
Zymos_Lf_01343	CDS	549	fsr			Fosmidomycin resistance protein
Zymos_Lf_01344	CDS	378				hypothetical protein
Zymos_Lf_01345	CDS	168				hypothetical protein
Zymos_Lf_01346	CDS	594				hypothetical protein
Zymos_Lf_01347	CDS	222				hypothetical protein
Zymos_Lf_01348	CDS	690	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Zymos_Lf_01349	CDS	573				hypothetical protein
Zymos_Lf_01350	CDS	318				hypothetical protein
Zymos_Lf_01351	CDS	1539	mco	1.-.-.-		Multicopper oxidase mco
Zymos_Lf_01352	CDS	501	proX		COG3760	Prolyl-tRNA editing protein ProX
Zymos_Lf_01353	CDS	783		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
Zymos_Lf_01354	CDS	93				hypothetical protein
Zymos_Lf_01355	CDS	1398	nhaC		COG1757	Na(+)/H(+) antiporter NhaC
Zymos_Lf_01356	CDS	1122				hypothetical protein
Zymos_Lf_01357	CDS	264				hypothetical protein
Zymos_Lf_01358	CDS	255				hypothetical protein
Zymos_Lf_01359	CDS	699				hypothetical protein
Zymos_Lf_01360	CDS	843				IS3 family transposase ISSth1b
Zymos_Lf_01361	CDS	1353			COG3385	IS4 family transposase ISLre1
Zymos_Lf_01362	CDS	1371	npr	1.11.1.1	COG0446	NADH peroxidase
Zymos_Lf_01363	CDS	444				hypothetical protein
Zymos_Lf_01364	CDS	219				hypothetical protein
Zymos_Lf_01365	CDS	984				hypothetical protein
Zymos_Lf_01366	CDS	504				IS256 family transposase IS1310
Zymos_Lf_01367	CDS	714				hypothetical protein
Zymos_Lf_01368	CDS	855				IS3 family transposase ISEnfa5
Zymos_Lf_01369	CDS	651	fixK		COG0664	Nitrogen fixation regulation protein FixK
Zymos_Lf_01370	CDS	279				hypothetical protein
Zymos_Lf_01371	CDS	228	copZ_1			Copper chaperone CopZ
Zymos_Lf_01372	CDS	1929	cadA_1	3.6.3.3		Cadmium-transporting ATPase
Zymos_Lf_01373	CDS	855				IS3 family transposase ISEnfa5
Zymos_Lf_01374	CDS	714				hypothetical protein
Zymos_Lf_01375	CDS	201				hypothetical protein
Zymos_Lf_01376	CDS	336				hypothetical protein
Zymos_Lf_01377	CDS	1893				hypothetical protein
Zymos_Lf_01378	CDS	1293				hypothetical protein
Zymos_Lf_01379	CDS	2976				hypothetical protein
Zymos_Lf_01380	CDS	1932				hypothetical protein
Zymos_Lf_01381	CDS	246				hypothetical protein
Zymos_Lf_01382	CDS	552				hypothetical protein
Zymos_Lf_01383	CDS	654			COG2826	IS30 family transposase ISStin2
Zymos_Lf_01384	CDS	1377	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
Zymos_Lf_01385	CDS	1014	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
Zymos_Lf_01386	CDS	1425	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
Zymos_Lf_01387	CDS	1464	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
Zymos_Lf_01388	CDS	321	gatC_1	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C
Zymos_Lf_01389	CDS	1113				hypothetical protein
Zymos_Lf_01390	CDS	2040	ligA	6.5.1.2	COG0272	DNA ligase
Zymos_Lf_01391	CDS	2271	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
Zymos_Lf_01392	CDS	1173	purK_1	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
Zymos_Lf_01393	CDS	588	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
Zymos_Lf_01394	CDS	615	lytG_1	3.2.1.-	COG1705	Exo-glucosaminidase LytG
Zymos_Lf_01395	CDS	774	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
Zymos_Lf_01396	CDS	1104				hypothetical protein
Zymos_Lf_01397	CDS	396	rpsI		COG0103	30S ribosomal protein S9
Zymos_Lf_01398	CDS	444	rplM			50S ribosomal protein L13
Zymos_Lf_01399	CDS	777	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
Zymos_Lf_01400	CDS	804	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
Zymos_Lf_01401	CDS	867	ecfA2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA2
Zymos_Lf_01402	CDS	837	ecfA1_1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
Zymos_Lf_01403	CDS	381	rplQ			50S ribosomal protein L17
Zymos_Lf_01404	CDS	945	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
Zymos_Lf_01405	CDS	390	rpsK			30S ribosomal protein S11
Zymos_Lf_01406	CDS	366	rpsM		COG0099	30S ribosomal protein S13
Zymos_Lf_01407	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
Zymos_Lf_01408	CDS	219	infA			Translation initiation factor IF-1
