locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_BS_03008	rRNA	2924				23S ribosomal RNA
Zymos_BS_03009	rRNA	111				5S ribosomal RNA
Zymos_BS_03010	CDS	138				hypothetical protein
Zymos_BS_03011	CDS	411				hypothetical protein
Zymos_BS_03012	CDS	1437				hypothetical protein
Zymos_BS_03013	CDS	960	panS_2		COG0385	Pantothenate precursors transporter PanS
Zymos_BS_03014	CDS	750	ybbA		COG2819	putative protein YbbA
Zymos_BS_03015	CDS	1011	feuC_2		COG0609	Iron-uptake system permease protein FeuC
Zymos_BS_03016	CDS	1005	feuB		COG0609	Iron-uptake system permease protein FeuB
Zymos_BS_03017	CDS	954	feuA		COG0614	Iron-uptake system-binding protein
Zymos_BS_03018	CDS	1590	btr		COG0614	HTH-type transcriptional activator Btr
Zymos_BS_03019	CDS	1245				hypothetical protein
Zymos_BS_03020	CDS	1929	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
Zymos_BS_03021	CDS	1326	amiE	3.5.1.28		N-acetylmuramyl-L-alanine amidase
Zymos_BS_03022	CDS	1368				PTS system EIIBC component
Zymos_BS_03023	CDS	852	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
Zymos_BS_03024	CDS	918	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
Zymos_BS_03025	CDS	483				hypothetical protein
Zymos_BS_03026	CDS	456				hypothetical protein
Zymos_BS_03027	tRNA	75				tRNA-Glu(ttc)
Zymos_BS_03028	tRNA	76				tRNA-Val(tac)
Zymos_BS_03029	tRNA	74				tRNA-Thr(tgt)
Zymos_BS_03030	tRNA	85				tRNA-Tyr(gta)
Zymos_BS_03031	tRNA	75				tRNA-Gln(ttg)
Zymos_BS_03032	CDS	564	sigW		COG1595	ECF RNA polymerase sigma factor SigW
Zymos_BS_03033	CDS	627	rsiW		COG5662	Anti-sigma-W factor RsiW
Zymos_BS_03034	CDS	822	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
Zymos_BS_03035	CDS	1455	cdaR		COG4856	CdaA regulatory protein CdaR
Zymos_BS_03036	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
Zymos_BS_03037	CDS	1803	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Zymos_BS_03038	CDS	1518	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
Zymos_BS_03039	CDS	2622				hypothetical protein
Zymos_BS_03040	CDS	519				hypothetical protein
Zymos_BS_03041	CDS	291				hypothetical protein
Zymos_BS_03042	CDS	375				hypothetical protein
Zymos_BS_03043	CDS	978				hypothetical protein
Zymos_BS_03044	CDS	672	saeR		COG0745	Response regulator SaeR
Zymos_BS_03045	CDS	993				hypothetical protein
Zymos_BS_03046	CDS	891	cmpR		COG0583	HTH-type transcriptional activator CmpR
Zymos_BS_03047	CDS	1269				hypothetical protein
Zymos_BS_03048	CDS	1143	rizA_1	6.3.2.48		L-arginine-specific L-amino acid ligase
Zymos_BS_03049	CDS	1224	mdrP_3			Na(+), Li(+), K(+)/H(+) antiporter
Zymos_BS_03050	CDS	504				hypothetical protein
Zymos_BS_03051	CDS	561				hypothetical protein
Zymos_BS_03052	CDS	1014		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
Zymos_BS_03053	CDS	891	pphA	3.11.1.3		Phosphonopyruvate hydrolase
Zymos_BS_03054	CDS	1089				hypothetical protein
Zymos_BS_03055	CDS	399				hypothetical protein
Zymos_BS_03056	CDS	1140		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
Zymos_BS_03057	CDS	258				hypothetical protein
Zymos_BS_03058	CDS	648				hypothetical protein
Zymos_BS_03059	CDS	1242	rizA_2	6.3.2.48		L-arginine-specific L-amino acid ligase
Zymos_BS_03060	CDS	168				hypothetical protein
Zymos_BS_03061	CDS	771	ybdM	2.7.11.1	COG0515	putative serine/threonine-protein kinase YbdM
Zymos_BS_03062	CDS	855				hypothetical protein
Zymos_BS_03063	CDS	1185				hypothetical protein
Zymos_BS_03064	CDS	1389	yifK		COG1113	putative transport protein YifK
Zymos_BS_03065	CDS	258	csgA			Sigma-G-dependent sporulation-specific SASP protein
Zymos_BS_03066	CDS	192				hypothetical protein
Zymos_BS_03067	CDS	804	ybxI	3.5.2.6	COG2602	putative beta-lactamase YbxI
Zymos_BS_03068	CDS	1254	cypC	1.11.2.4	COG2124	Fatty-acid peroxygenase
Zymos_BS_03069	CDS	261				hypothetical protein
Zymos_BS_03070	CDS	1632				hypothetical protein
Zymos_BS_03071	CDS	891	glpQ_3	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
Zymos_BS_03072	CDS	1335	glpT		COG2271	Glycerol-3-phosphate transporter
Zymos_BS_03073	CDS	249				hypothetical protein
Zymos_BS_03074	CDS	918				hypothetical protein
Zymos_BS_03075	CDS	1254				L-lactate transporter
Zymos_BS_03076	CDS	426				hypothetical protein
Zymos_BS_03077	CDS	912				hypothetical protein
Zymos_BS_03078	CDS	927	yhbE		COG0697	putative inner membrane transporter YhbE
Zymos_BS_03079	CDS	828	rhaS_3			HTH-type transcriptional activator RhaS
Zymos_BS_03080	CDS	1155	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
Zymos_BS_03081	CDS	939	mpr	3.4.21.-	COG3591	Extracellular metalloprotease
Zymos_BS_03082	CDS	399				hypothetical protein
Zymos_BS_03083	CDS	885	ybfK	3.1.1.1	COG0596	Carboxylesterase YbfK
Zymos_BS_03084	CDS	534				hypothetical protein
Zymos_BS_03085	CDS	489	dedA		COG0586	Protein DedA
Zymos_BS_03086	CDS	810	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
Zymos_BS_03087	CDS	279				hypothetical protein
Zymos_BS_03088	CDS	1341				hypothetical protein
Zymos_BS_03089	CDS	969				hypothetical protein
Zymos_BS_03090	CDS	1245	gltP_1		COG1301	Proton/glutamate-aspartate symporter
Zymos_BS_03091	CDS	1065	gamP_1		COG2190	Putative PTS system glucosamine-specific EIICBA component
Zymos_BS_03092	CDS	831	gamP_2		COG2190	Putative PTS system glucosamine-specific EIICBA component
Zymos_BS_03093	CDS	750	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
Zymos_BS_03094	CDS	708	gamR			HTH-type transcriptional repressor GamR
Zymos_BS_03095	CDS	276	ybgB		COG5658	putative membrane protein YbgB
Zymos_BS_03096	CDS	1203	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
Zymos_BS_03097	CDS	1413	rocC_3		COG0833	Amino-acid permease RocC
Zymos_BS_03098	CDS	948	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
Zymos_BS_03099	CDS	1437	alsT_2		COG1115	Amino-acid carrier protein AlsT
Zymos_BS_03100	CDS	984	glsA1	3.5.1.2	COG2066	Glutaminase 1
Zymos_BS_03101	CDS	1233	glnK	2.7.13.3	COG0642	Sensor histidine kinase GlnK
Zymos_BS_03102	CDS	945	cheB_3	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
Zymos_BS_03103	CDS	927		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
Zymos_BS_03104	CDS	1500	gucD	1.2.1.26	COG1012	Alpha-ketoglutaric semialdehyde dehydrogenase
Zymos_BS_03105	CDS	1368	gudP			putative glucarate transporter
Zymos_BS_03106	CDS	1368	gudD	4.2.1.40	COG4948	Glucarate dehydratase
Zymos_BS_03107	CDS	702	lutR_3		COG2186	HTH-type transcriptional regulator LutR
Zymos_BS_03108	CDS	1533	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
Zymos_BS_03109	CDS	921				hypothetical protein
Zymos_BS_03110	CDS	693	walR_3		COG0745	Transcriptional regulatory protein WalR
Zymos_BS_03111	CDS	936	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
Zymos_BS_03112	CDS	924	bcrA_3			Bacitracin transport ATP-binding protein BcrA
Zymos_BS_03113	CDS	687				hypothetical protein
Zymos_BS_03114	CDS	387				hypothetical protein
Zymos_BS_03115	CDS	1236				hypothetical protein
Zymos_BS_03116	CDS	429	cwlJ		COG3773	Cell wall hydrolase CwlJ
Zymos_BS_03117	CDS	732				hypothetical protein
Zymos_BS_03118	CDS	1752	phoD	3.1.3.1	COG3540	Alkaline phosphatase D
Zymos_BS_03119	CDS	213	tatAd			Sec-independent protein translocase protein TatAd
Zymos_BS_03120	CDS	726	tatC1		COG0805	Sec-independent protein translocase protein TatCd
Zymos_BS_03121	CDS	648	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
Zymos_BS_03122	CDS	1113	csd	2.8.1.7		putative cysteine desulfurase
Zymos_BS_03123	CDS	1434	emrY_1			putative multidrug resistance protein EmrY
Zymos_BS_03124	CDS	567	yxaF_2			putative HTH-type transcriptional regulator YxaF
Zymos_BS_03125	CDS	138				hypothetical protein
Zymos_BS_03126	CDS	639	estA	3.1.1.3		Lipase EstA
Zymos_BS_03127	CDS	387				hypothetical protein
Zymos_BS_03128	CDS	1077				hypothetical protein
Zymos_BS_03129	CDS	933	iolS_3	1.1.1.-	COG0667	Aldo-keto reductase IolS
Zymos_BS_03130	CDS	1065	ycdA			putative lipoprotein YcdA
Zymos_BS_03131	CDS	1398				hypothetical protein
Zymos_BS_03132	CDS	906				hypothetical protein
Zymos_BS_03133	CDS	336				hypothetical protein
Zymos_BS_03134	CDS	555				IS3 family transposase ISBsu1
Zymos_BS_03135	CDS	390				hypothetical protein
Zymos_BS_03136	CDS	504	cwlK	3.4.-.-		Peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK
Zymos_BS_03137	CDS	1122	rapJ	3.1.-.-		Response regulator aspartate phosphatase J
Zymos_BS_03138	CDS	777	ycdF	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
Zymos_BS_03139	CDS	1692	ycdG	3.2.1.10	COG0366	putative oligo-1,6-glucosidase 2
Zymos_BS_03140	CDS	1053	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
Zymos_BS_03141	CDS	696	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
Zymos_BS_03142	CDS	843	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
Zymos_BS_03143	CDS	996				hypothetical protein
Zymos_BS_03144	CDS	600	yceC		COG2310	Stress response protein SCP2
Zymos_BS_03145	CDS	582	yceD_1		COG2310	General stress protein 16U
Zymos_BS_03146	CDS	579	yceD_2		COG2310	General stress protein 16U
Zymos_BS_03147	CDS	774				hypothetical protein
Zymos_BS_03148	CDS	1614				hypothetical protein
Zymos_BS_03149	CDS	1092				TelA-like protein
Zymos_BS_03150	CDS	1203	naiP			Putative niacin/nicotinamide transporter NaiP
Zymos_BS_03151	CDS	1254	opuAA	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
Zymos_BS_03152	CDS	849	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
Zymos_BS_03153	CDS	882	opuAC		COG2113	Glycine betaine-binding protein OpuAC
Zymos_BS_03154	CDS	1152	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
Zymos_BS_03155	CDS	1434				hypothetical protein
Zymos_BS_03156	CDS	489				hypothetical protein
Zymos_BS_03157	CDS	1980	amyE	3.2.1.1		Alpha-amylase
Zymos_BS_03158	CDS	963	ldh_2	1.1.1.27	COG0039	L-lactate dehydrogenase
Zymos_BS_03159	CDS	1626	lctP		COG1620	L-lactate permease
Zymos_BS_03160	CDS	1542	bmr3_2			Multidrug resistance protein 3
Zymos_BS_03161	CDS	465				hypothetical protein
Zymos_BS_03162	CDS	630				hypothetical protein
Zymos_BS_03163	CDS	762				hypothetical protein
Zymos_BS_03164	CDS	1347	aroP		COG1113	Aromatic amino acid transport protein AroP
Zymos_BS_03165	CDS	597				hypothetical protein
Zymos_BS_03166	CDS	819	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
Zymos_BS_03167	CDS	600	tmrB			Tunicamycin resistance protein
Zymos_BS_03168	CDS	561	aroK	2.7.1.71	COG0703	Shikimate kinase
Zymos_BS_03169	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
Zymos_BS_03170	CDS	975	oxyR			Hydrogen peroxide-inducible genes activator
Zymos_BS_03171	CDS	957	cah	3.1.1.41	COG3458	Cephalosporin-C deacetylase
Zymos_BS_03172	CDS	783				hypothetical protein
Zymos_BS_03173	CDS	912	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
Zymos_BS_03174	CDS	1548	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
Zymos_BS_03175	CDS	1416	putP		COG0591	High-affinity proline transporter PutP
Zymos_BS_03176	CDS	1236	putR_2			Proline-responsive transcriptional activator PutR
Zymos_BS_03177	CDS	858			COG3689	Putative two-component membrane permease complex subunit SMU_746c
Zymos_BS_03178	CDS	903			COG0701	Putative two-component membrane permease complex subunit SMU_747c
Zymos_BS_03179	CDS	855	bphD	3.7.1.8	COG0596	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
Zymos_BS_03180	CDS	1011	ycgT	1.18.1.2	COG0492	Ferredoxin--NADP reductase 1
Zymos_BS_03181	CDS	1446	nasF	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
Zymos_BS_03182	CDS	321	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
Zymos_BS_03183	CDS	2418	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
Zymos_BS_03184	CDS	2133	nasC	1.7.-.-	COG0243	Assimilatory nitrate reductase catalytic subunit
Zymos_BS_03185	CDS	2325	nasB		COG1251	Assimilatory nitrate reductase electron transfer subunit
Zymos_BS_03186	CDS	1206	nasA			Nitrate transporter
Zymos_BS_03187	CDS	915	folE2	3.5.4.16		GTP cyclohydrolase FolE2
Zymos_BS_03188	CDS	1173				hypothetical protein
Zymos_BS_03189	CDS	1194	yciC		COG0523	Putative metal chaperone YciC
Zymos_BS_03190	CDS	681	yecS		COG0765	L-cystine transport system permease protein YecS
Zymos_BS_03191	CDS	864	yckB		COG0834	putative ABC transporter extracellular-binding protein YckB
Zymos_BS_03192	CDS	456				hypothetical protein
Zymos_BS_03193	CDS	333				hypothetical protein
Zymos_BS_03194	CDS	423				hypothetical protein
Zymos_BS_03195	CDS	342				hypothetical protein
Zymos_BS_03196	CDS	729				hypothetical protein
Zymos_BS_03197	CDS	1434	bglC_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
Zymos_BS_03198	CDS	399	nin			DNA-entry nuclease inhibitor
Zymos_BS_03199	CDS	438	nucB_2	3.-.-.-		Sporulation-specific extracellular nuclease
Zymos_BS_03200	CDS	1725				hypothetical protein
Zymos_BS_03201	CDS	558	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
Zymos_BS_03202	CDS	633	hxlA	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
Zymos_BS_03203	CDS	363	hxlR_1		COG1733	HTH-type transcriptional activator HxlR
Zymos_BS_03204	CDS	10764	srfAA		COG0318	Surfactin synthase subunit 1
Zymos_BS_03205	CDS	10752	srfAB			Surfactin synthase subunit 2
Zymos_BS_03206	CDS	3828	srfAC		COG3319	Surfactin synthase subunit 3
Zymos_BS_03207	CDS	729	srfAD	3.1.2.-	COG3208	Surfactin synthase thioesterase subunit
Zymos_BS_03208	CDS	1227				L-lactate transporter
Zymos_BS_03209	CDS	567				hypothetical protein
Zymos_BS_03210	CDS	939				hypothetical protein
Zymos_BS_03211	CDS	1335	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
Zymos_BS_03212	CDS	675	sfp	2.7.8.7	COG2091	4'-phosphopantetheinyl transferase Sfp
Zymos_BS_03213	CDS	648				hypothetical protein
Zymos_BS_03214	CDS	744	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
Zymos_BS_03215	CDS	705	tcyB		COG0765	L-cystine transport system permease protein TcyB
Zymos_BS_03216	CDS	807	tcyA		COG0834	L-cystine-binding protein TcyA
Zymos_BS_03217	CDS	873	benM			HTH-type transcriptional regulator BenM
Zymos_BS_03218	CDS	615	bsdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
Zymos_BS_03219	CDS	1422	bsdC	4.1.1.61	COG0043	Phenolic acid decarboxylase
Zymos_BS_03220	CDS	228	bsdD			Protein BsdD
Zymos_BS_03221	CDS	465				hypothetical protein
Zymos_BS_03222	CDS	846	pip	3.4.11.5		Proline iminopeptidase
Zymos_BS_03223	CDS	1479	dtpT		COG3104	Di-/tripeptide transporter
Zymos_BS_03224	CDS	1755				hypothetical protein
Zymos_BS_03225	CDS	222				hypothetical protein
Zymos_BS_03226	CDS	1635	gerBA_2			Spore germination protein B1
Zymos_BS_03227	CDS	1224	gerBC_2			Spore germination protein B3
Zymos_BS_03228	CDS	1125	yndE			Spore germination protein YndE
Zymos_BS_03229	CDS	681	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
Zymos_BS_03230	CDS	1455				hypothetical protein
Zymos_BS_03231	CDS	798	srrA_2		COG0745	Transcriptional regulatory protein SrrA
Zymos_BS_03232	CDS	1419	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
Zymos_BS_03233	CDS	1149	rapF_3	3.1.-.-	COG0457	Response regulator aspartate phosphatase F
Zymos_BS_03234	CDS	123	phrC			Phosphatase RapC inhibitor
Zymos_BS_03235	CDS	108				hypothetical protein
Zymos_BS_03236	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
Zymos_BS_03237	CDS	951	yclN		COG4606	Petrobactin import system permease protein YclN
Zymos_BS_03238	CDS	948	yclO		COG4605	Petrobactin import system permease protein YclO
Zymos_BS_03239	CDS	759	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
Zymos_BS_03240	CDS	957	yclQ		COG4607	Petrobactin-binding protein YclQ
Zymos_BS_03241	CDS	1425	emrY_2			putative multidrug resistance protein EmrY
Zymos_BS_03242	CDS	879				hypothetical protein
Zymos_BS_03243	CDS	750	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
Zymos_BS_03244	CDS	288	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
Zymos_BS_03245	CDS	315				hypothetical protein
Zymos_BS_03246	CDS	1440	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
Zymos_BS_03247	CDS	1311	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
Zymos_BS_03248	CDS	1389	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
Zymos_BS_03249	CDS	864	glcU		COG4975	Glucose uptake protein GlcU
Zymos_BS_03250	CDS	786	gdh	1.1.1.47	COG1028	Glucose 1-dehydrogenase
Zymos_BS_03251	CDS	621	ycnI		COG4549	putative protein YcnI
Zymos_BS_03252	CDS	1626	ycnJ		COG1276	Copper transport protein YcnJ
Zymos_BS_03253	CDS	573	ycnK		COG1349	HTH-type transcriptional repressor YcnK
Zymos_BS_03254	CDS	354	ycnL			putative protein YcnL
Zymos_BS_03255	CDS	1437	mtlA			PTS system mannitol-specific EIICB component
Zymos_BS_03256	CDS	432	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
Zymos_BS_03257	CDS	1122	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
Zymos_BS_03258	CDS	1059	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
Zymos_BS_03259	CDS	243				hypothetical protein
Zymos_BS_03260	CDS	426	sipU	3.4.21.89	COG0681	Signal peptidase I U
Zymos_BS_03261	CDS	609				hypothetical protein
Zymos_BS_03262	CDS	393	fabZ_2	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
Zymos_BS_03263	CDS	165				hypothetical protein
Zymos_BS_03264	CDS	750	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
Zymos_BS_03265	CDS	96				hypothetical protein
Zymos_BS_03266	CDS	774	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
Zymos_BS_03267	CDS	1215	mntH_1			Divalent metal cation transporter MntH
Zymos_BS_03268	CDS	792		4.2.1.-	COG4336	Putative hydro-lyase
Zymos_BS_03269	CDS	723	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
Zymos_BS_03270	CDS	1008	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
Zymos_BS_03271	CDS	756	kipR		COG1414	HTH-type transcriptional regulator KipR
Zymos_BS_03272	CDS	642	lipC_2	3.-.-.-	COG2755	Spore germination lipase LipC
Zymos_BS_03273	CDS	246				hypothetical protein
Zymos_BS_03274	CDS	288				hypothetical protein
Zymos_BS_03275	CDS	2007	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
Zymos_BS_03276	CDS	903	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
Zymos_BS_03277	CDS	2085	mtlR			Transcriptional regulator MtlR
Zymos_BS_03278	CDS	1512	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Zymos_BS_03279	CDS	597	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Zymos_BS_03280	CDS	861	ydaD_1	1.-.-.-		General stress protein 39
Zymos_BS_03281	CDS	504	ydaE	5.3.1.15	COG3822	putative D-lyxose ketol-isomerase
Zymos_BS_03282	CDS	552	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
Zymos_BS_03283	CDS	423	ydaG		COG3871	General stress protein 26
Zymos_BS_03284	CDS	810	amj			Lipid II flippase Amj
Zymos_BS_03285	CDS	291				hypothetical protein
Zymos_BS_03286	CDS	435	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
Zymos_BS_03287	CDS	2187	topB	5.6.2.1	COG0550	DNA topoisomerase 3
Zymos_BS_03288	CDS	1089				hypothetical protein
Zymos_BS_03289	CDS	837	dgcC	2.7.7.65		putative diguanylate cyclase DgcC
Zymos_BS_03290	CDS	1731				hypothetical protein
Zymos_BS_03291	CDS	1263		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
Zymos_BS_03292	CDS	2106				hypothetical protein
Zymos_BS_03293	CDS	1824	kimA		COG0531	Potassium transporter KimA
Zymos_BS_03294	CDS	450	rppH	3.6.1.-		RNA pyrophosphohydrolase
Zymos_BS_03295	CDS	1725	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
Zymos_BS_03296	CDS	129				hypothetical protein
Zymos_BS_03297	CDS	267				hypothetical protein
Zymos_BS_03298	CDS	1278	mntH_2		COG1914	Divalent metal cation transporter MntH
Zymos_BS_03299	CDS	258				hypothetical protein
Zymos_BS_03300	CDS	453				hypothetical protein
Zymos_BS_03301	CDS	819				hypothetical protein
Zymos_BS_03302	CDS	372	gsiB		COG3729	Glucose starvation-inducible protein B
Zymos_BS_03303	CDS	249				hypothetical protein
Zymos_BS_03304	CDS	360				hypothetical protein
Zymos_BS_03305	CDS	822	ydbD_2	1.11.1.6	COG3546	putative manganese catalase
Zymos_BS_03306	CDS	1053	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
Zymos_BS_03307	CDS	1608	dcuS_2	2.7.13.3	COG3290	Sensor histidine kinase DcuS
Zymos_BS_03308	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
Zymos_BS_03309	CDS	1266	dctA		COG1301	C4-dicarboxylate transport protein
Zymos_BS_03310	CDS	1053				hypothetical protein
Zymos_BS_03311	CDS	1239	gltP_2		COG1301	Proton/glutamate-aspartate symporter
Zymos_BS_03312	CDS	927	bcrA_4			Bacitracin transport ATP-binding protein BcrA
Zymos_BS_03313	CDS	768				hypothetical protein
Zymos_BS_03314	CDS	336				hypothetical protein
Zymos_BS_03315	CDS	1146	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
Zymos_BS_03316	CDS	147				hypothetical protein
Zymos_BS_03317	CDS	165				hypothetical protein
Zymos_BS_03318	CDS	873	mneS_1		COG0053	Manganese efflux system protein MneS
Zymos_BS_03319	CDS	321	ydbP		COG0526	Thioredoxin-like protein YdbP
Zymos_BS_03320	CDS	1086	ddl	6.3.2.4		D-alanine--D-alanine ligase
Zymos_BS_03321	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Zymos_BS_03322	CDS	1485	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
Zymos_BS_03323	CDS	480				hypothetical protein
Zymos_BS_03324	CDS	1482				hypothetical protein
Zymos_BS_03325	CDS	600	glpG	3.4.21.105		Rhomboid protease GlpG
Zymos_BS_03326	CDS	366	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
Zymos_BS_03327	CDS	1017	ydcC		COG2834	Sporulation protein YdcC
Zymos_BS_03328	CDS	1170	alr	5.1.1.1		Alanine racemase
Zymos_BS_03329	CDS	282	ndoAI		COG0864	Antitoxin EndoAI
Zymos_BS_03330	CDS	351	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
Zymos_BS_03331	CDS	822	rsbRA		COG1366	RsbT co-antagonist protein RsbRA
Zymos_BS_03332	CDS	366	rsbS		COG1366	RsbT antagonist protein RsbS
Zymos_BS_03333	CDS	402	rsbT	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
Zymos_BS_03334	CDS	1008	rsbU	3.1.3.3	COG2208	Phosphoserine phosphatase RsbU
Zymos_BS_03335	CDS	330	rsbV		COG1366	Anti-sigma-B factor antagonist
Zymos_BS_03336	CDS	483	rsbW	2.7.11.1	COG2172	Serine-protein kinase RsbW
Zymos_BS_03337	CDS	789	sigB		COG1191	RNA polymerase sigma-B factor
Zymos_BS_03338	CDS	600	rsbX	3.1.3.3		Phosphoserine phosphatase RsbX
Zymos_BS_03339	CDS	2160	yhgF		COG2183	Protein YhgF
Zymos_BS_03340	CDS	453				Protein SprT-like protein
Zymos_BS_03341	tRNA	75				tRNA-Asn(gtt)
Zymos_BS_03342	tRNA	91				tRNA-Ser(gct)
Zymos_BS_03343	tRNA	72				tRNA-Glu(ttc)
Zymos_BS_03344	tRNA	75				tRNA-Gln(ttg)
Zymos_BS_03345	tRNA	76				tRNA-Lys(ttt)
Zymos_BS_03346	tRNA	83				tRNA-Leu(tag)
Zymos_BS_03347	tRNA	84				tRNA-Leu(gag)
Zymos_BS_03348	CDS	180				hypothetical protein
Zymos_BS_03349	CDS	135				hypothetical protein
Zymos_BS_03350	CDS	360			COG0789	putative HTH-type transcriptional regulator
Zymos_BS_03351	CDS	843	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
Zymos_BS_03352	CDS	255				hypothetical protein
Zymos_BS_03353	CDS	981	iolS_4	1.1.1.-	COG0667	Aldo-keto reductase IolS
Zymos_BS_03354	CDS	744		1.-.-.-		putative oxidoreductase
Zymos_BS_03355	CDS	708	actIII	1.3.1.-		Putative ketoacyl reductase
Zymos_BS_03356	CDS	735		1.-.-.-		putative oxidoreductase
Zymos_BS_03357	CDS	720		1.-.-.-		putative oxidoreductase
Zymos_BS_03358	CDS	1029	des_2	1.14.19.-	COG3239	Fatty acid desaturase
Zymos_BS_03359	CDS	204	cspC		COG1278	Cold shock protein CspC
