,L90,LSA,NA50,NG50,Ns,assembler,basepairs,breadth_of_coverage,contigs,identity,lowest_identity,misassembled contigs,misassembly events,multiplicity,parsimony,reference,run,sample,validity,distribution,type,algorythm
781,38.0,0.06682887177336894,73147.0,63469.0,0.0,SKESA,2661968.0,0.9791038627619741,63.0,0.9999996655918789,0.9999789322883749,0.0,0.0,1.0000180317719822,1.0000180317719822,Staphylococcus_aureus,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
782,11.0,0.18643104627811002,280950.0,280950.0,0.0,SPAdes,2678585.0,0.9852157953199597,21.0,0.9999483833665134,0.9997631641272599,0.0,0.0,0.9999018138308099,0.9999018138308099,Staphylococcus_aureus,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
783,5.0,0.4796780173460155,394879.0,394879.0,0.0,Unicycler,2678241.0,0.9850892679804912,16.0,0.9999992185811114,0.9999900297191066,0.0,0.0,0.9998678236947309,0.9998678236947309,Staphylococcus_aureus,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
784,15.0,0.18994249911695868,263420.0,257358.0,0.0,GATBMiniaPipeline,3982010.0,0.9842629552482811,30.0,0.9998086538918349,0.9953271028037384,0.0,0.0,1.000078603519328,1.000083374978968,Bacillus_subtilis,run3,ERR2984773,0.9999952289381474,Even,Metagenomic,Multiple k-mer De Bruijn graph
785,120.0,0.031121367326160738,34330.0,34330.0,0.0,IDBA-UD,3976919.0,0.983004575006853,184.0,0.9997561779326571,0.9646084337349398,0.0,0.0,1.0032975275583937,1.0033111059088706,Bacillus_subtilis,run3,ERR2984773,0.9999864664605057,Even,Metagenomic,Multiple k-mer De Bruijn graph
786,14.0,0.103094241087462,294549.0,294549.0,0.0,MEGAHIT,3989518.0,0.9861187633120488,31.0,0.9786357671000795,0.42089903563236336,2.0,4.0,0.9989720562734646,1.0116783531243625,Bacillus_subtilis,run3,ERR2984773,0.9874403788401156,Even,Metagenomic,Multiple k-mer De Bruijn graph
787,24.0,0.10595976890888718,164894.0,164894.0,0.0,metaSPAdes,3975594.0,0.9826770649263399,51.0,0.9986095901840878,0.9659815733522324,0.0,0.0,1.000735487577454,1.0008240278056562,Bacillus_subtilis,run3,ERR2984773,0.9999115326713364,Even,Metagenomic,Multiple k-mer De Bruijn graph
788,20.0,0.09203898383385525,200881.0,200881.0,0.0,SKESA,3970613.0,0.9814458742010299,34.0,0.9999929982149797,0.9999323913190453,0.0,0.0,1.0000073036581505,1.0000073036581505,Bacillus_subtilis,run3,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
789,16.0,0.14556080478001582,263236.0,263236.0,0.0,SPAdes,3976703.0,0.9829511846842939,33.0,0.9998820899923656,0.9986373600331773,0.0,0.0,1.000086503819873,1.0002869211002179,Bacillus_subtilis,run3,ERR2984773,0.9997996402071072,Even,Genomic,Multiple k-mer De Bruijn graph
790,10.0,0.18991778137503315,324887.0,324887.0,0.0,Unicycler,3974979.0,0.982525050813498,18.0,0.9999790193355105,0.9998345447300166,0.0,0.0,0.999966540703737,0.9999861634489138,Bacillus_subtilis,run3,ERR2984773,0.9999803769833083,Even,Genomic,Multiple k-mer De Bruijn graph
791,18.0,0.19309606549818092,179847.0,179847.0,0.0,GATBMiniaPipeline,2820351.0,0.9911994551190135,39.0,0.9992770747546171,0.9734375,1.0,2.0,1.001016894705659,1.0010200857978315,Enterococcus_faecalis,run3,ERR2984773,0.999996812159698,Even,Metagenomic,Multiple k-mer De Bruijn graph
792,147.0,0.032718163261863394,18985.0,18985.0,0.0,IDBA-UD,2808868.0,0.987163807306691,231.0,0.9999332619791451,0.9891964888588791,0.0,0.0,1.0050340564241538,1.0050924429343067,Enterococcus_faecalis,run3,ERR2984773,0.9999419093133539,Even,Metagenomic,Multiple k-mer De Bruijn graph
793,17.0,0.26493889066954573,235381.0,235381.0,0.0,MEGAHIT,2785886.0,0.9790868885552501,34.0,0.9967498935580172,0.9379727685325264,0.0,0.0,1.000409564497614,1.0007516459754635,Enterococcus_faecalis,run3,ERR2984773,0.9996581754531955,Even,Metagenomic,Multiple k-mer De Bruijn graph
794,25.0,0.07879511856362849,143041.0,143041.0,0.0,metaSPAdes,2813709.0,0.9888651546078713,51.0,0.9982891624944286,0.9516129032258065,1.0,2.0,1.0092678382874705,1.0093293229683666,Enterococcus_faecalis,run3,ERR2984773,0.9999390836276157,Even,Metagenomic,Multiple k-mer De Bruijn graph
795,42.0,0.09176591485461405,76714.0,76714.0,0.0,SKESA,2797241.0,0.9830775513532055,72.0,1.0,1.0,0.0,0.0,1.0,1.0,Enterococcus_faecalis,run3,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
796,25.0,0.20897964146943548,104623.0,118250.0,0.0,SPAdes,2790451.0,0.9806912369192012,63.0,0.9999776533172712,0.9993199922284826,3.0,6.0,1.0369072956307064,1.0369105209157947,Enterococcus_faecalis,run3,ERR2984773,0.999996889524194,Even,Genomic,Multiple k-mer De Bruijn graph
797,14.0,0.31019346367741246,234974.0,185947.0,0.0,Unicycler,2813747.0,0.9888785095340115,30.0,0.9999959587885858,0.999941906399591,0.0,0.0,0.9998436248888048,0.9998443356847648,Enterococcus_faecalis,run3,ERR2984773,0.9999992890933772,Even,Genomic,Multiple k-mer De Bruijn graph
798,99.0,0.027645330939427552,59656.0,59357.0,0.0,GATBMiniaPipeline,4632389.0,0.9720812417085202,180.0,0.9997162463390272,0.9913494809688581,0.0,0.0,1.0011244737866358,1.0012019715960814,Escherichia_coli,run3,ERR2984773,0.9999225952288906,Even,Metagenomic,Multiple k-mer De Bruijn graph
799,215.0,0.01711491545156223,22923.0,22537.0,0.0,IDBA-UD,4589511.0,0.9630835302723739,358.0,0.9963772745199536,0.8483870967741935,3.0,6.0,1.0024573424053238,1.0037293733471824,Escherichia_coli,run3,ERR2984773,0.9987326953104734,Even,Metagenomic,Multiple k-mer De Bruijn graph
800,43.0,0.0462826680633915,90017.0,102135.0,0.0,MEGAHIT,4673019.0,0.9806072227629214,132.0,0.9949841604590945,0.7900363967242948,4.0,7.0,1.023463632396958,1.0261843574785379,Escherichia_coli,run3,ERR2984773,0.9973486975690555,Even,Metagenomic,Multiple k-mer De Bruijn graph
801,90.0,0.045337108855143096,65619.0,61032.0,0.0,metaSPAdes,4635986.0,0.9728360522882071,167.0,0.9993362428383639,0.9885233358837031,0.0,0.0,1.0008263614255952,1.0008628153751975,Escherichia_coli,run3,ERR2984773,0.9999635774763114,Even,Metagenomic,Multiple k-mer De Bruijn graph
802,129.0,0.027623716958413442,42198.0,41112.0,0.0,SKESA,4579934.0,0.9610738497270134,209.0,0.9998421846148463,0.9897196261682243,0.0,0.0,1.0000072053440072,1.000013755656741,Escherichia_coli,run3,ERR2984773,0.9999934497773688,Even,Genomic,Multiple k-mer De Bruijn graph
803,79.0,0.05953980267064868,66358.0,65182.0,0.0,SPAdes,4630811.0,0.971750107125605,143.0,0.9961630236111849,0.5360875679373646,1.0,1.0,1.0003673222681728,1.0056365936765719,Escherichia_coli,run3,ERR2984773,0.9947602628608265,Even,Genomic,Multiple k-mer De Bruijn graph
804,44.0,0.06894125487835945,106172.0,106172.0,0.0,Unicycler,4632276.0,0.9720575292827474,98.0,0.9993317330192611,0.9892627057981389,1.0,2.0,0.999844137093731,0.9998564420600154,Escherichia_coli,run3,ERR2984773,0.9999876932669863,Even,Genomic,Multiple k-mer De Bruijn graph
805,55.0,0.06031281670973,40488.0,37549.0,0.0,GATBMiniaPipeline,1797154.0,0.9432230481495886,83.0,0.9996068729849412,0.9840674789128397,0.0,0.0,1.0011735221355542,1.0011896587604623,Lactobacillus_fermentum,run3,ERR2984773,0.9999838825493583,Even,Metagenomic,Multiple k-mer De Bruijn graph
806,131.0,0.04347429032090454,16131.0,15599.0,0.0,IDBA-UD,1779580.0,0.9339994636108229,171.0,0.9999466079964862,0.9963636363636363,0.0,0.0,1.004861259398285,1.004861259398285,Lactobacillus_fermentum,run3,ERR2984773,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
807,53.0,0.06074108830319949,40505.0,38354.0,0.0,MEGAHIT,1807750.0,0.9487842807530232,88.0,0.9941419956154812,0.7273524254821742,2.0,6.0,1.001609182685659,1.0030972203014796,Lactobacillus_fermentum,run3,ERR2984773,0.9985165569341589,Even,Metagenomic,Multiple k-mer De Bruijn graph
808,64.0,0.04951732846699238,36315.0,33788.0,0.0,metaSPAdes,1784123.0,0.9363838237200531,95.0,0.9998424203447588,0.9902849740932642,1.0,1.0,1.003097320083873,1.0031516885326852,Lactobacillus_fermentum,run3,ERR2984773,0.9999458023652519,Even,Metagenomic,Multiple k-mer De Bruijn graph
809,69.0,0.06016428624287723,34729.0,30688.0,0.0,SKESA,1757511.0,0.9224167114095017,86.0,0.9999684509015849,0.9984964559318393,0.0,0.0,1.0,1.0000147936485178,Lactobacillus_fermentum,run3,ERR2984773,0.9999852065703311,Even,Genomic,Multiple k-mer De Bruijn graph
810,58.0,0.060208373024557914,37879.0,37242.0,0.0,SPAdes,1782712.0,0.9356432707563455,101.0,0.9998709716289653,0.9947019867549669,4.0,8.0,1.00241373816971,1.00241373816971,Lactobacillus_fermentum,run3,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
811,55.0,0.060165860770794395,40540.0,40235.0,0.0,Unicycler,1771389.0,0.9297004775543173,79.0,0.9999007552082411,0.9963333333333333,0.0,0.0,0.9998080602284422,0.9998306413780372,Lactobacillus_fermentum,run3,ERR2984773,0.9999774150254448,Even,Genomic,Multiple k-mer De Bruijn graph
812,12.0,0.18151300887398567,452364.0,155105.0,0.0,GATBMiniaPipeline,2922175.0,0.9765511428840687,23.0,0.9985625477484352,0.9794841735052755,0.0,0.0,0.9998487428028779,0.9998607201827406,Listeria_monocytogenes,run3,ERR2984773,0.9999880209516977,Even,Metagenomic,Multiple k-mer De Bruijn graph
813,108.0,0.054384826333353606,27259.0,25555.0,0.0,IDBA-UD,2915464.0,0.9743084179548995,171.0,0.9998391057219054,0.9853181076672104,0.0,0.0,1.003989073437367,1.0039952474117328,Listeria_monocytogenes,run3,ERR2984773,0.9999938505940326,Even,Metagenomic,Multiple k-mer De Bruijn graph
814,6.0,0.40327175169148444,542872.0,542872.0,0.0,MEGAHIT,2959882.0,0.9891523094619532,19.0,0.9984667010371832,0.9861317483902923,1.0,2.0,1.0019466992265231,1.002048730321006,Listeria_monocytogenes,run3,ERR2984773,0.999898177512335,Even,Metagenomic,Multiple k-mer De Bruijn graph
815,13.0,0.1581627367460003,235115.0,235115.0,0.0,metaSPAdes,2920851.0,0.9761086800907116,25.0,0.9990510855759005,0.990521327014218,0.0,0.0,1.0001129807716997,1.0001129807716997,Listeria_monocytogenes,run3,ERR2984773,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
816,17.0,0.14910160670137304,195967.0,195967.0,0.0,SKESA,2914137.0,0.973864952602343,31.0,0.9999997617256021,0.9999926134936697,0.0,0.0,0.9999032303560197,0.9999032303560197,Listeria_monocytogenes,run3,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
817,19.0,0.11887912544755913,147676.0,147676.0,0.0,SPAdes,2944434.0,0.9839897979575865,37.0,0.9994261593443197,0.9878141660319878,0.0,0.0,1.0004727563939284,1.0004934734485473,Listeria_monocytogenes,run3,ERR2984773,0.999979293163655,Even,Genomic,Multiple k-mer De Bruijn graph
818,8.0,0.2434524529615933,475179.0,475179.0,0.0,Unicycler,2915510.0,0.9743237905292911,17.0,0.9999988519063594,0.9999926136027891,0.0,0.0,0.9998971020507561,0.9998977880370844,Listeria_monocytogenes,run3,ERR2984773,0.9999993139435486,Even,Genomic,Multiple k-mer De Bruijn graph
819,40.0,0.06852729475746909,204691.0,204691.0,0.0,GATBMiniaPipeline,6703986.0,0.9869935648002968,102.0,0.998500608585982,0.9207082371054658,0.0,0.0,1.0005983007721078,1.0005991957620437,Pseudomonas_aeruginosa,run3,ERR2984773,0.9999991055460172,Even,Metagenomic,Multiple k-mer De Bruijn graph
820,90.0,0.04465757700229524,88071.0,85510.0,0.0,IDBA-UD,6708782.0,0.9876996553465452,185.0,0.9984466424598432,0.9236159775753329,0.0,0.0,1.0015750996231507,1.001718940934435,Pseudomonas_aeruginosa,run3,ERR2984773,0.9998564055191469,Even,Metagenomic,Multiple k-mer De Bruijn graph
821,24.0,0.06901181185248656,286027.0,294763.0,0.0,MEGAHIT,6737986.0,0.9919992108746188,78.0,0.9949629245295745,0.8762962962962964,1.0,2.0,1.0002668453154993,1.0005089057768894,Pseudomonas_aeruginosa,run3,ERR2984773,0.9997580626619189,Even,Metagenomic,Multiple k-mer De Bruijn graph
822,44.0,0.05485466695522744,151807.0,151807.0,0.0,metaSPAdes,6721688.0,0.9895997397064041,100.0,0.9993179551595481,0.9877845641310383,0.0,0.0,1.0259729401305149,1.0260050749157057,Pseudomonas_aeruginosa,run3,ERR2984773,0.9999686797015176,Even,Metagenomic,Multiple k-mer De Bruijn graph
823,58.0,0.049408082351711416,111919.0,106185.0,0.0,SKESA,6669711.0,0.9819474318827266,117.0,0.9991343833283526,0.9030154849225754,0.0,0.0,1.0000007496576688,1.0000035983568103,Pseudomonas_aeruginosa,run3,ERR2984773,0.9999971513111091,Even,Genomic,Multiple k-mer De Bruijn graph
824,37.0,0.10973642328921003,173647.0,173647.0,0.0,SPAdes,6718282.0,0.9890982917496647,79.0,0.9991734343534022,0.9736077481840194,0.0,0.0,1.0002912947089746,1.0002918900992843,Pseudomonas_aeruginosa,run3,ERR2984773,0.9999994047834282,Even,Genomic,Multiple k-mer De Bruijn graph
825,25.0,0.12480444854711123,264930.0,264930.0,0.0,Unicycler,6714004.0,0.9884684636936073,65.0,0.9994750251450405,0.9914658634538153,0.0,0.0,0.9999557641014214,0.9999606792012635,Pseudomonas_aeruginosa,run3,ERR2984773,0.9999950847068847,Even,Genomic,Multiple k-mer De Bruijn graph
826,85.0,0.05947523250190241,59024.0,59024.0,0.0,GATBMiniaPipeline,4643845.0,0.9756497510581447,166.0,0.9974740157506425,0.6460342146189736,0.0,0.0,1.0014216667438298,1.002962631181704,Salmonella_enterica,run3,ERR2984773,0.9984635873860439,Even,Metagenomic,Multiple k-mer De Bruijn graph
827,175.0,0.022045504108832697,29331.0,28547.0,0.0,IDBA-UD,4618887.0,0.9704061939439625,305.0,0.9955042520583469,0.6373902706656913,1.0,1.0,1.002557975546923,1.005469282967953,Salmonella_enterica,run3,ERR2984773,0.9971045287306673,Even,Metagenomic,Multiple k-mer De Bruijn graph
828,43.0,0.1114097264854049,89627.0,94251.0,0.0,MEGAHIT,4668709.0,0.9808735592193365,105.0,0.9985807429973634,0.9584285061671997,3.0,6.0,1.0172535919458676,1.0175918010739158,Salmonella_enterica,run3,ERR2984773,0.9996676377230131,Even,Metagenomic,Multiple k-mer De Bruijn graph
829,77.0,0.05149329396988831,70327.0,70327.0,0.0,metaSPAdes,4654552.0,0.9778992408418432,145.0,0.9988235301245877,0.9586919104991394,0.0,0.0,1.004023802935277,1.004204701118389,Salmonella_enterica,run3,ERR2984773,0.9998198592548806,Even,Metagenomic,Multiple k-mer De Bruijn graph
830,109.0,0.0363592931219439,46989.0,46525.0,0.0,SKESA,4612070.0,0.9689739746616731,193.0,0.9999381560896303,0.992955135335558,0.0,0.0,1.0000010841119065,1.000051603726743,Salmonella_enterica,run3,ERR2984773,0.9999494829920291,Even,Genomic,Multiple k-mer De Bruijn graph
831,50.0,0.08225228825235632,106595.0,106595.0,0.0,SPAdes,4651603.0,0.9772796699655822,110.0,0.9952914636705927,0.5023564288700544,1.0,1.0,1.000675681050167,1.0063954297045556,Salmonella_enterica,run3,ERR2984773,0.9943165991363179,Even,Genomic,Multiple k-mer De Bruijn graph
832,32.0,0.08743996003148068,157800.0,157800.0,0.0,Unicycler,4648129.0,0.9765497990859177,70.0,0.9998866646577428,0.9952070188740556,0.0,0.0,0.9999634261441539,1.0000141992616813,Salmonella_enterica,run3,ERR2984773,0.999949227603403,Even,Genomic,Multiple k-mer De Bruijn graph
833,33.0,0.10641096374108976,90967.0,90967.0,0.0,GATBMiniaPipeline,2676423.0,0.9844205857038819,53.0,0.9999846574560899,0.999482936918304,0.0,0.0,1.000735683410283,1.000735683410283,Staphylococcus_aureus,run3,ERR2984773,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
834,112.0,0.02705809223254548,26537.0,26420.0,0.0,IDBA-UD,2664638.0,0.9800859208909879,174.0,0.9993763435776938,0.9585853885528153,0.0,0.0,1.003778749683822,1.0039652665765482,Staphylococcus_aureus,run3,ERR2984773,0.9998142197753891,Even,Metagenomic,Multiple k-mer De Bruijn graph
835,15.0,0.152904611627274,112741.0,151247.0,0.0,MEGAHIT,2680839.0,0.9860448436431046,43.0,0.9884586332490771,0.5799056048614697,3.0,6.0,1.0005449786428802,1.013883340252809,Staphylococcus_aureus,run3,ERR2984773,0.9868442836760658,Even,Metagenomic,Multiple k-mer De Bruijn graph
836,30.0,0.0831045542485968,76042.0,76042.0,0.0,metaSPAdes,2673904.0,0.9834940671919022,49.0,0.9994949234320045,0.9840564558285415,0.0,0.0,1.0002905863486498,1.0003279848491196,Staphylococcus_aureus,run3,ERR2984773,0.99996261376165,Even,Metagenomic,Multiple k-mer De Bruijn graph
837,42.0,0.06682887177336894,53152.0,53048.0,0.0,SKESA,2655523.0,0.9767333142071076,69.0,1.0,1.0,0.0,0.0,0.9999755227124751,0.9999755227124751,Staphylococcus_aureus,run3,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
838,30.0,0.11371203260285863,73613.0,73613.0,0.0,SPAdes,2672951.0,0.9831435423241307,48.0,0.9999894495492737,0.9997692573933777,1.0,3.0,1.0004298619765195,1.0004298619765195,Staphylococcus_aureus,run3,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
839,8.0,0.3093181500525971,370057.0,370057.0,0.0,Unicycler,2672308.0,0.9829070391866941,24.0,0.999999530037147,0.9999891908543819,1.0,2.0,0.9998458261547696,0.9998458261547696,Staphylococcus_aureus,run3,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
840,15.0,0.18994249911695868,263420.0,257358.0,0.0,GATBMiniaPipeline,3982010.0,0.9842629552482811,30.0,0.9998086538918349,0.9953271028037384,0.0,0.0,1.000078603519328,1.000083374978968,Bacillus_subtilis,run2,ERR2984773,0.9999952289381474,Even,Metagenomic,Multiple k-mer De Bruijn graph
841,120.0,0.031121367326160738,34330.0,34330.0,0.0,IDBA-UD,3976919.0,0.983004575006853,184.0,0.9997561779326571,0.9646084337349398,0.0,0.0,1.0032975275583937,1.0033111059088706,Bacillus_subtilis,run2,ERR2984773,0.9999864664605057,Even,Metagenomic,Multiple k-mer De Bruijn graph
842,14.0,0.103094241087462,294549.0,294549.0,0.0,MEGAHIT,3989518.0,0.9861187633120488,31.0,0.9786357671000795,0.42089903563236336,2.0,4.0,0.9989720562734646,1.0116783531243625,Bacillus_subtilis,run2,ERR2984773,0.9874403788401156,Even,Metagenomic,Multiple k-mer De Bruijn graph
843,24.0,0.10595976890888718,164894.0,164894.0,0.0,metaSPAdes,3975594.0,0.9826770649263399,51.0,0.9986095901840878,0.9659815733522324,0.0,0.0,1.000735487577454,1.0008240278056562,Bacillus_subtilis,run2,ERR2984773,0.9999115326713364,Even,Metagenomic,Multiple k-mer De Bruijn graph
844,20.0,0.09203898383385525,200881.0,200881.0,0.0,SKESA,3970613.0,0.9814458742010299,34.0,0.9999929982149797,0.9999323913190453,0.0,0.0,1.0000073036581505,1.0000073036581505,Bacillus_subtilis,run2,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
845,16.0,0.14556080478001582,263236.0,263236.0,0.0,SPAdes,3976703.0,0.9829511846842939,33.0,0.9998820899923656,0.9986373600331773,0.0,0.0,1.000086503819873,1.0002869211002179,Bacillus_subtilis,run2,ERR2984773,0.9997996402071072,Even,Genomic,Multiple k-mer De Bruijn graph
846,10.0,0.18991778137503315,324887.0,324887.0,0.0,Unicycler,3974979.0,0.982525050813498,18.0,0.9999790193355105,0.9998345447300166,0.0,0.0,0.999966540703737,0.9999861634489138,Bacillus_subtilis,run2,ERR2984773,0.9999803769833083,Even,Genomic,Multiple k-mer De Bruijn graph
847,18.0,0.19309606549818092,179847.0,179847.0,0.0,GATBMiniaPipeline,2784730.0,0.9786806176442473,38.0,0.9992575362344719,0.9734375,1.0,2.0,1.0009767553766433,1.000979987287816,Enterococcus_faecalis,run2,ERR2984773,0.9999967712529584,Even,Metagenomic,Multiple k-mer De Bruijn graph
848,147.0,0.032718163261863394,18985.0,18985.0,0.0,IDBA-UD,2808907.0,0.9871775136782559,231.0,0.9999332619791451,0.9891964888588791,0.0,0.0,1.0050201021251326,1.0050784878246235,Enterococcus_faecalis,run2,ERR2984773,0.9999419093133539,Even,Metagenomic,Multiple k-mer De Bruijn graph
849,17.0,0.26493889066954573,235381.0,235381.0,0.0,MEGAHIT,2785847.0,0.9790731821836851,34.0,0.9967498935580171,0.9379727685325264,0.0,0.0,1.0004235695643013,1.0007656558310631,Enterococcus_faecalis,run2,ERR2984773,0.9996581754531955,Even,Metagenomic,Multiple k-mer De Bruijn graph
850,25.0,0.07879511856362849,143041.0,143041.0,0.0,metaSPAdes,2813709.0,0.9888651546078713,51.0,0.9982891624944286,0.9516129032258065,1.0,2.0,1.0092678382874705,1.0093293229683666,Enterococcus_faecalis,run2,ERR2984773,0.9999390836276157,Even,Metagenomic,Multiple k-mer De Bruijn graph
851,42.0,0.09176591485461405,76714.0,76714.0,0.0,SKESA,2797241.0,0.9830775513532055,72.0,1.0,1.0,0.0,0.0,1.0,1.0,Enterococcus_faecalis,run2,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
852,25.0,0.20897964146943548,104623.0,118250.0,0.0,SPAdes,2790451.0,0.9806912369192012,63.0,0.9999776533172712,0.9993199922284826,3.0,6.0,1.0369072956307064,1.0369105209157947,Enterococcus_faecalis,run2,ERR2984773,0.999996889524194,Even,Genomic,Multiple k-mer De Bruijn graph
853,14.0,0.31019346367741246,234974.0,185947.0,0.0,Unicycler,2813747.0,0.9888785095340115,30.0,0.9999959587885858,0.999941906399591,0.0,0.0,0.9998436248888048,0.9998443356847648,Enterococcus_faecalis,run2,ERR2984773,0.9999992890933772,Even,Genomic,Multiple k-mer De Bruijn graph
854,99.0,0.027645330939427552,59656.0,59357.0,0.0,GATBMiniaPipeline,4632389.0,0.9720812417085202,180.0,0.9997162463390276,0.9913494809688581,0.0,0.0,1.0011244737866358,1.0012019715960814,Escherichia_coli,run2,ERR2984773,0.9999225952288906,Even,Metagenomic,Multiple k-mer De Bruijn graph
855,215.0,0.01711491545156223,22923.0,22537.0,0.0,IDBA-UD,4589511.0,0.9630835302723739,358.0,0.9963772745199536,0.8483870967741935,3.0,6.0,1.0024573424053238,1.0037293733471824,Escherichia_coli,run2,ERR2984773,0.9987326953104734,Even,Metagenomic,Multiple k-mer De Bruijn graph
856,43.0,0.0462826680633915,90017.0,102135.0,0.0,MEGAHIT,4673019.0,0.9806072227629214,132.0,0.9949841604590944,0.7900363967242948,4.0,7.0,1.023463632396958,1.0261843574785379,Escherichia_coli,run2,ERR2984773,0.9973486975690555,Even,Metagenomic,Multiple k-mer De Bruijn graph
857,90.0,0.045337108855143096,65619.0,61032.0,0.0,metaSPAdes,4635986.0,0.9728360522882071,167.0,0.9993362428383639,0.9885233358837031,0.0,0.0,1.0008263614255952,1.0008628153751975,Escherichia_coli,run2,ERR2984773,0.9999635774763114,Even,Metagenomic,Multiple k-mer De Bruijn graph
858,129.0,0.027623716958413442,42198.0,41112.0,0.0,SKESA,4579934.0,0.9610738497270134,209.0,0.9998421846148463,0.9897196261682243,0.0,0.0,1.0000072053440072,1.000013755656741,Escherichia_coli,run2,ERR2984773,0.9999934497773688,Even,Genomic,Multiple k-mer De Bruijn graph
859,79.0,0.05953980267064868,66358.0,65182.0,0.0,SPAdes,4630811.0,0.971750107125605,143.0,0.9961630236111849,0.5360875679373646,1.0,1.0,1.0003673222681728,1.0056365936765719,Escherichia_coli,run2,ERR2984773,0.9947602628608265,Even,Genomic,Multiple k-mer De Bruijn graph
860,44.0,0.06894125487835945,106172.0,106172.0,0.0,Unicycler,4632276.0,0.9720575292827474,98.0,0.9993317330192611,0.9892627057981389,1.0,2.0,0.999844137093731,0.9998564420600154,Escherichia_coli,run2,ERR2984773,0.9999876932669863,Even,Genomic,Multiple k-mer De Bruijn graph
861,55.0,0.06031281670973,40488.0,37549.0,0.0,GATBMiniaPipeline,1797250.0,0.9432734330429379,83.0,0.9996068729849414,0.9840674789128397,0.0,0.0,1.0011200445124495,1.0011361802754208,Lactobacillus_fermentum,run2,ERR2984773,0.9999838825493583,Even,Metagenomic,Multiple k-mer De Bruijn graph
862,131.0,0.04347429032090454,16131.0,15599.0,0.0,IDBA-UD,1779579.0,0.9339989387681839,171.0,0.9999466079964862,0.9963636363636363,0.0,0.0,1.0048618240606346,1.0048618240606346,Lactobacillus_fermentum,run2,ERR2984773,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
863,53.0,0.06074108830319949,40505.0,38354.0,0.0,MEGAHIT,1807674.0,0.948744392712455,88.0,0.9941419956154816,0.7273524254821742,2.0,6.0,1.0016512933194812,1.0031393934968362,Lactobacillus_fermentum,run2,ERR2984773,0.9985165569341589,Even,Metagenomic,Multiple k-mer De Bruijn graph
864,64.0,0.04951732846699238,36315.0,33788.0,0.0,metaSPAdes,1784123.0,0.9363838237200531,95.0,0.9998424203447588,0.9902849740932642,1.0,1.0,1.003097320083873,1.0031516885326852,Lactobacillus_fermentum,run2,ERR2984773,0.9999458023652519,Even,Metagenomic,Multiple k-mer De Bruijn graph
865,69.0,0.06016428624287723,34729.0,30688.0,0.0,SKESA,1757511.0,0.9224167114095017,86.0,0.9999684509015849,0.9984964559318393,0.0,0.0,1.0,1.0000147936485178,Lactobacillus_fermentum,run2,ERR2984773,0.9999852065703311,Even,Genomic,Multiple k-mer De Bruijn graph
866,58.0,0.060208373024557914,37879.0,37242.0,0.0,SPAdes,1782712.0,0.9356432707563455,101.0,0.9998709716289653,0.9947019867549669,4.0,8.0,1.00241373816971,1.00241373816971,Lactobacillus_fermentum,run2,ERR2984773,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
867,55.0,0.060165860770794395,40540.0,40235.0,0.0,Unicycler,1771389.0,0.9297004775543173,79.0,0.9999007552082411,0.9963333333333333,0.0,0.0,0.9998080602284422,0.9998306413780372,Lactobacillus_fermentum,run2,ERR2984773,0.9999774150254448,Even,Genomic,Multiple k-mer De Bruijn graph
868,12.0,0.18151300887398567,452364.0,155105.0,0.0,GATBMiniaPipeline,2957674.0,0.9884144258911581,24.0,0.9986224415922504,0.9794841735052755,0.0,0.0,0.9999418461940025,0.9999536798173159,Listeria_monocytogenes,run2,ERR2984773,0.9999881658285256,Even,Metagenomic,Multiple k-mer De Bruijn graph
869,108.0,0.054384826333353606,27259.0,25555.0,0.0,IDBA-UD,2915464.0,0.9743084179548995,171.0,0.9998391057219054,0.9853181076672104,0.0,0.0,1.003989073437367,1.0039952474117328,Listeria_monocytogenes,run2,ERR2984773,0.9999938505940326,Even,Metagenomic,Multiple k-mer De Bruijn graph
870,6.0,0.40327175169148444,542872.0,542872.0,0.0,MEGAHIT,2959882.0,0.9891523094619532,19.0,0.9984667010371832,0.9861317483902923,1.0,2.0,1.0019466992265231,1.002048730321006,Listeria_monocytogenes,run2,ERR2984773,0.999898177512335,Even,Metagenomic,Multiple k-mer De Bruijn graph
